mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spec_centroid,spec_bw,rolloff,zcr,label
-1.9254102,72.69556,-32.789642,63.592033,-18.557953,25.872955,-13.854105,18.064384,-11.945406,19.657593,-13.961472,18.737663,-11.190176,0.4566237,0.55732554,0.6808243,0.526145,0.40640867,0.41684374,0.36713177,0.3345366,0.3651577,0.4235178,0.3114342,0.3265494,2908.260266485554,2286.246871539177,5405.6423128204815,0.17811948227070434,metal
0.3734972,79.70633,-30.638968,61.07577,-17.464642,26.695745,-21.258287,22.35319,-13.023766,17.867393,-13.381073,19.257633,-10.976209,0.5262507,0.5042343,0.5004022,0.46179786,0.4378557,0.48973253,0.40857708,0.4362386,0.43823805,0.46547168,0.5921925,0.5295993,2795.674674132254,2321.7588424214864,5455.575344215606,0.16373219209558823,metal
4.007581,83.274345,-37.258846,62.334545,-14.855903,23.4053,-10.465684,16.790585,-7.9484053,16.296947,-11.256233,13.319225,-7.8180065,0.5370218,0.5267594,0.49889266,0.45028195,0.5387326,0.48230714,0.50076026,0.5795552,0.6148115,0.64028347,0.52523243,0.51198214,2716.8331745213422,2208.6739200618445,5122.777356599507,0.16221897373258515,metal
-46.61735,86.81587,-34.77483,49.901302,-18.18641,28.723974,-23.486286,15.659389,-8.936177,10.598558,-18.183575,12.44495,-13.5549555,0.42675677,0.4363568,0.36447275,0.4448049,0.46180016,0.38137442,0.520236,0.40488473,0.42778102,0.4476076,0.4442195,0.5322943,2647.051996452653,2256.5629950023,5304.93458845298,0.15778135884287925,metal
-96.65606,101.72485,-16.843752,47.311695,-27.08291,28.27573,-17.200556,21.652477,-17.890528,7.0187664,-14.618829,15.222269,-16.005716,0.3515855,0.40423897,0.28587413,0.38129738,0.5321485,0.4523955,0.42857125,0.32883066,0.43209913,0.2838644,0.24228539,0.43901336,2323.780312899506,2263.9213905015763,5018.994650825996,0.12008733129353716,metal
22.813816,60.81909,-6.410773,53.192284,-13.250526,27.924463,-14.319426,29.69412,-17.342934,20.313677,-9.7461605,17.133959,-8.26537,0.42183456,0.49150637,0.5268442,0.5707962,0.60382456,0.5827519,0.5138302,0.49606517,0.50326127,0.5608396,0.5001765,0.42973876,3338.669549044171,2697.044970656925,6670.7596628289475,0.18681330725135448,metal
-104.97826,80.70867,-28.533834,66.800766,-20.704027,29.11902,-9.355721,22.353577,-12.043808,13.592497,-14.734194,11.049198,-15.269818,0.37861195,0.3427511,0.41950038,0.44320226,0.5498341,0.51492745,0.5226017,0.5496921,0.45144597,0.3835798,0.3376056,0.4381574,2644.8797461791337,2268.0800473393033,5176.952029012674,0.14164653577302633,metal
-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038649,0.43156958,0.35409713,0.4266045,0.43077612,0.48691845,0.49116814,0.48155275,0.52963305,0.55519485,0.57072985,0.40590307,0.47107214,2760.342381683784,2242.7379917564763,5260.1848590484715,0.17124877551760836,metal
16.498144,71.17403,-22.343836,60.273594,-18.556435,27.622684,-12.409244,16.955914,-8.733991,17.861544,-13.475232,18.930727,-11.024661,0.5446412,0.634734,0.57697386,0.4512142,0.48962638,0.37207907,0.37591624,0.45750508,0.5461928,0.6254561,0.48136383,0.47362548,2987.2017926625704,2408.7557346459994,5629.0576285253,0.17751366582817338,metal
-1.6504898,73.40672,-15.8976755,55.80285,-1.9217752,34.024567,-8.33632,32.767876,-9.721337,20.836998,-9.041395,13.956027,-9.598967,0.50215954,0.5195026,0.57236487,0.66748613,0.566949,0.4360057,0.4714201,0.5628687,0.50195795,0.48227596,0.59315634,0.52695,2815.480455068502,2548.1294283251427,5898.380999963719,0.13186541577979877,metal
-74.930435,79.14186,-40.91249,54.720623,-9.683361,37.261475,-14.976005,20.937372,-17.431295,16.582232,-11.095817,15.470192,-11.143389,0.44364262,0.41110036,0.4764179,0.617396,0.63473976,0.41686767,0.38806903,0.37827364,0.4291877,0.51250756,0.43008938,0.53191876,2710.046718960874,2264.0402290649054,5322.6094815753195,0.14390615929760062,metal
9.626442,54.66245,-21.025988,60.160816,-21.065937,32.14062,-15.826892,21.457956,-8.718101,19.355715,-12.387802,19.743502,-10.803767,0.5939503,0.68977,0.6243422,0.4915609,0.44371638,0.37064537,0.45188138,0.5421303,0.52422917,0.52900076,0.4419799,0.5000101,3401.339372945473,2458.6986699147983,6163.937727511851,0.2284702738003096,metal
-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.5328155,21.889866,-18.970129,17.05032,-15.884877,11.082778,-18.48888,0.3805702,0.4136903,0.4398416,0.45568454,0.5279695,0.4041513,0.397335,0.49205235,0.4183703,0.47845364,0.35679734,0.39714867,2389.4350405557316,2027.2831976394784,4448.281435184065,0.1442818184017028,metal
-67.89626,108.934105,-33.84926,50.502457,-21.373014,21.500319,-14.890105,11.634114,-19.267109,10.540525,-13.92236,5.5628266,-14.436232,0.28054526,0.37715712,0.5664622,0.4257836,0.36548656,0.25030744,0.22681136,0.28428417,0.30761808,0.46577245,0.32993096,0.22302449,2090.4594584373685,2065.2601325757073,4393.290101042473,0.09332936762287151,metal
-96.304504,90.98215,-32.244606,54.340145,-23.049862,27.707537,-16.94906,21.061527,-18.193655,22.608337,-9.001288,14.27406,-11.000206,0.46563202,0.36810917,0.39714444,0.460337,0.41261306,0.49145433,0.41275355,0.4728615,0.3788634,0.42778283,0.5035048,0.41953912,2629.0107378061284,2248.2361500739767,5189.310287617309,0.15904401182759287,metal
9.612599,76.345825,-31.275438,56.887745,-20.73966,27.254444,-16.64428,19.372133,-13.922549,19.66951,-16.064047,17.490234,-12.959961,0.52166915,0.7676286,0.52002484,0.40420026,0.4252614,0.4371483,0.40948784,0.4350829,0.6010304,0.4259687,0.35421422,0.42233437,2889.2745891447994,2337.500799495277,5485.266831341912,0.17660928732101394,metal
-58.221924,105.824524,-43.90767,58.441563,-18.440866,27.96586,-17.969337,21.04812,-15.5502615,13.395051,-15.685904,9.364441,-15.323449,0.45602295,0.4970945,0.54787296,0.5194673,0.7382564,0.5307135,0.52507657,0.5514367,0.51320124,0.5408814,0.45893067,0.6077041,2315.8697989887996,2066.663280190379,4616.630417200803,0.13954412974071206,metal
-201.17038,76.82515,-14.830626,68.75314,-12.95295,36.95549,-10.98254,23.685736,-12.256573,16.672417,-11.068587,15.556435,-11.184572,0.54627115,0.7440527,0.596594,0.43801242,0.40379032,0.44075972,0.41031948,0.43048126,0.49637744,0.4436203,0.39243782,0.45951796,2723.644292308424,2399.629391000355,5495.000105819466,0.13497272881191952,metal
-40.462826,105.28377,-14.121419,54.854095,-1.1847332,20.07817,-11.68658,22.177694,-10.237689,14.195452,-6.912577,13.34514,-9.254659,0.33854774,0.371118,0.3591863,0.47264326,0.32829252,0.33190158,0.46198148,0.52743065,0.7112893,0.53083014,0.49169734,0.4550726,2068.684393029252,2199.3695655238553,4439.356489151993,0.08889326443982198,metal
-74.115524,80.12189,-46.98442,51.01986,-9.138492,31.76564,-6.376152,24.85552,-19.142609,20.790123,-11.669212,13.848666,-16.47486,0.41932148,0.3809348,0.41128758,0.50976807,0.6752932,0.57680035,0.48193523,0.5414956,0.5461318,0.61936706,0.52882034,0.41933712,2709.5400662447228,2194.487062440739,5081.527606031105,0.16644079249709753,metal
10.011059,74.12018,-32.23159,62.772324,-23.32492,30.028404,-14.876241,20.153131,-12.141148,19.180307,-14.977439,18.800049,-12.278636,0.5285899,0.61150235,0.5100714,0.42266157,0.54957515,0.42742547,0.41894796,0.52988183,0.6100744,0.6630965,0.5146782,0.506558,2980.160116271462,2297.409233507639,5461.808639857053,0.19402490385545665,metal
-129.72392,104.0453,-26.971245,68.268524,2.4256186,22.6046,-12.102456,17.058987,-5.6731367,13.67059,-2.8124678,5.375527,-3.007236,0.4128467,0.3678653,0.33829919,0.43399394,0.5925122,0.42261386,0.2987928,0.3878986,0.4411461,0.5077642,0.45841905,0.3975528,1988.109763779383,1986.9871058028693,4148.1665832708495,0.09242007606907894,metal
-42.02993,86.998,-27.519882,62.60779,-27.02055,32.348595,-18.955395,22.138983,-14.33114,19.516882,-10.970767,16.759539,-12.395561,0.39410794,0.3611748,0.4391059,0.39285856,0.39860657,0.37464097,0.4420267,0.40852314,0.4833207,0.5845857,0.49613258,0.51624095,2741.086952229798,2302.147296184746,5409.3672902960525,0.15998467129450464,metal
-93.59133,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410712,9.704986,-19.730852,0.3505437,0.33727333,0.3256466,0.39422062,0.57212,0.44503114,0.34849823,0.41819167,0.6007518,0.6408877,0.44358575,0.362519,2463.4494582050966,2037.300178784003,4547.580834734182,0.15180860584365324,metal
-100.42865,104.687256,-57.258133,56.590782,-5.5367737,22.83633,-6.167544,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848816,0.44186524,0.3966799,0.43434572,0.49948102,0.5588742,0.41297793,0.45318604,0.49003384,0.49831372,0.51472324,0.3700135,0.4122854,2269.195809921602,1928.8258972738686,4186.549684506821,0.13738125544214397,metal
-100.87204,76.131744,-29.540949,69.70769,-17.339687,21.392006,-12.921216,22.004938,-9.841376,18.424263,-12.037167,8.98118,-20.874262,0.40877038,0.35819477,0.47854733,0.5989101,0.7772852,0.5746959,0.38320613,0.41412854,0.5072732,0.43586463,0.4230123,0.59078765,2792.6902805308296,2250.775398105747,5321.717820300406,0.16254058932372292,metal
-90.7047,128.03145,-34.762016,73.75541,4.3358192,28.097118,-0.5283841,17.356289,4.3896894,12.314994,2.2703788,5.679951,-6.7684245,0.19760615,0.25343728,0.53059405,0.67637897,0.6030935,0.41629472,0.4687173,0.58611363,0.5345253,0.49087322,0.4424489,0.27133676,1443.9436096106103,1726.935516744757,3286.646792763158,0.046570013182082044,metal
-66.66679,88.367165,-27.544342,53.177696,-9.20226,27.959316,-8.114096,26.28682,-8.239136,12.685691,-7.13096,13.688374,-8.364938,0.55600005,0.55510324,0.64639837,0.5245361,0.5092605,0.5023471,0.47381034,0.50575984,0.48205543,0.53795743,0.43881524,0.46380752,2375.5535392574907,2231.7505281706153,4898.312047243857,0.1080065275493421,metal
-35.211857,93.95566,-35.184963,62.78997,-11.732125,26.993427,-10.765925,24.075377,-13.050642,13.60035,-12.423316,13.567939,-12.25336,0.39379087,0.48553458,0.5704876,0.42607224,0.39042953,0.5112457,0.5718776,0.56358767,0.43294603,0.35624754,0.31345528,0.32718328,2340.0309695596898,2151.9911700360217,4708.263196443257,0.11682733588912539,metal
-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.5328155,21.889866,-18.970129,17.05032,-15.884877,11.082778,-18.48888,0.3805702,0.4136903,0.4398416,0.45568454,0.5279695,0.4041513,0.397335,0.49205235,0.4183703,0.47845364,0.35679734,0.39714867,2389.4350405557316,2027.2831976394784,4448.281435184065,0.1442818184017028,metal
-82.50126,97.34412,-34.373585,71.40592,-3.2831826,17.367373,-9.023832,16.011179,-19.003857,12.078761,-9.568192,13.949616,-14.460563,0.47130606,0.40977535,0.48883915,0.44247186,0.5038279,0.42719525,0.38960508,0.41090322,0.448566,0.4885199,0.48603886,0.6627164,2254.451747982022,2070.908728642475,4381.173507643189,0.12015875943304953,metal
2.7658198,77.069046,-17.562172,57.969265,0.7340004,28.834631,-7.8623486,27.62109,-13.553445,17.290194,-7.5781507,13.043516,-8.747499,0.34041974,0.4461938,0.5494607,0.6893672,0.48198745,0.32875547,0.33924517,0.35095078,0.3697876,0.39227426,0.512145,0.35898998,2642.032925778633,2461.1191861458697,5566.866337920859,0.12134280367163312,metal
-95.3391,92.06636,-28.061176,52.796284,-3.018975,25.395771,-6.135991,20.098091,-10.223874,12.411142,-8.270396,11.693288,-9.268385,0.4913514,0.5672982,0.58962685,0.46963218,0.49576655,0.50565344,0.59228617,0.64537936,0.47971725,0.42020607,0.40128744,0.46870464,2241.4549321413824,2115.725579999044,4490.681178798616,0.11576498403637771,metal
-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038649,0.43156958,0.35409713,0.4266045,0.43077612,0.48691845,0.49116814,0.48155275,0.52963305,0.55519485,0.57072985,0.40590307,0.47107214,2760.342381683784,2242.7379917564763,5260.1848590484715,0.17124877551760836,metal
-78.646675,80.88038,-24.589212,47.02528,-23.75068,27.423235,-17.429619,22.271524,-13.534701,21.57405,-11.100493,15.586865,-9.705412,0.46120173,0.6037494,0.49797535,0.49667785,0.4945586,0.48797384,0.49257654,0.44539624,0.52518547,0.40620285,0.40647644,0.43994343,2808.0046134374647,2407.491842048223,5674.13235596459,0.15380519241002322,metal
-15.622626,99.13169,-45.62269,55.021473,-18.016518,23.8905,-19.60334,27.33491,-15.09996,18.792261,-16.151487,9.21564,-16.218187,0.29707402,0.44097948,0.48404938,0.4204267,0.5931949,0.4311204,0.38691068,0.42719314,0.5353565,0.7752866,0.4978833,0.32275754,2442.6700033077755,2102.978887667062,4728.971404556889,0.14985396913699692,metal
-15.687386,100.098274,-37.590458,45.971,-20.773737,25.637007,-18.64387,26.516623,-20.16317,21.12962,-13.649133,10.978789,-15.535993,0.3750179,0.3798377,0.4605387,0.412297,0.47898015,0.526107,0.45214313,0.577604,0.5506648,0.50323933,0.4437382,0.37631676,2459.3807747248898,2221.382901446609,5024.202952665441,0.1428422957381966,metal
-197.24265,74.135826,-10.732934,54.719276,-7.5989184,18.415987,-18.87797,11.601353,-14.568,18.417076,-16.47915,12.569828,-10.470822,0.37874407,0.34451997,0.36543804,0.3342502,0.4337829,0.35360813,0.4765789,0.49561533,0.44767156,0.5145259,0.40703788,0.42400864,2742.97005055359,2450.8153919409297,5626.015980251064,0.14287668706462847,metal
-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.71974,18.087412,-18.12701,12.930389,-17.24171,0.39137265,0.43343347,0.3734703,0.4197215,0.5016556,0.48502877,0.48824137,0.42272854,0.47785014,0.46740496,0.39511105,0.40612558,2683.329925042629,2126.7478903554274,4972.6949307940695,0.17731298676954335,metal
-43.064682,75.397606,-47.840973,53.023735,-12.337867,36.873158,-8.28772,28.40454,-14.531338,22.106436,-7.3557463,15.97535,-13.140839,0.39938647,0.3967681,0.42065325,0.46801588,0.61518574,0.525076,0.43142304,0.5245811,0.59781766,0.6138324,0.44626597,0.41303152,2751.9264234353977,2205.638269495694,5234.401681622485,0.16671025420859134,metal
-75.51751,81.91142,-22.08108,69.877,-11.740438,25.740246,-18.518965,27.02771,-14.085998,22.13411,-12.107688,14.951658,-13.525078,0.47478473,0.44661537,0.5159531,0.58166295,0.6261618,0.6023789,0.6150031,0.60015357,0.5848097,0.60944986,0.6661237,0.6479898,2656.165733706924,2337.22755658765,5325.867795206076,0.15877568389609134,metal
26.693075,79.7964,-52.055744,51.320683,-16.361847,22.011911,-17.46108,30.925192,-15.979048,16.127386,-12.196157,11.3038845,-12.44661,0.48696205,0.54889846,0.5203002,0.51225215,0.5189365,0.40477756,0.3521746,0.45828894,0.5386315,0.6645944,0.57869613,0.440128,2743.3971145568185,2140.557521316081,5129.2856505780765,0.17962174076044893,metal
-62.21819,115.20072,-42.815033,54.31106,-24.88396,20.133108,-21.639135,20.847036,-8.3987,20.328602,-10.731801,9.669686,-14.547392,0.37108815,0.428757,0.38249224,0.3444778,0.46005145,0.42108366,0.564041,0.5026837,0.46586463,0.47744986,0.3807286,0.39133164,2198.5048742476088,2005.8773078800052,4446.356446824207,0.12839302559017027,metal
-28.089987,84.033875,-43.716156,47.99097,-22.45509,19.917408,-25.18115,24.802288,-13.120749,24.669502,-16.419373,17.564196,-15.417398,0.43581554,0.4752407,0.39921004,0.5691354,0.5171377,0.53085625,0.52408177,0.44128677,0.48574612,0.4528392,0.5777872,0.36583748,2789.300841643996,2247.55273231388,5345.842674420714,0.17996187475812694,metal
-117.9197,65.44176,-51.43997,74.107025,-13.760528,25.753458,-13.138064,32.225914,-10.345248,21.713371,-7.8024545,12.349829,-14.452735,0.5451905,0.57838476,0.5793631,0.56325316,0.60090506,0.57748604,0.64329773,0.60440326,0.50361425,0.3978018,0.45565352,0.5817579,2877.3990222346347,2101.1766118449304,5198.36856617647,0.18530764742163314,metal
-52.93138,50.087288,-11.485749,46.351738,6.5509257,10.124288,5.479244,8.854688,5.9422073,6.6225224,-4.047175,9.770576,-3.118492,0.5319505,0.5320382,0.6490013,0.48104122,0.45185933,0.45147228,0.41558105,0.54881316,0.42652756,0.43679702,0.47065377,0.45761132,3274.344587423776,2722.3036471895907,6407.269589450706,0.18307976973684212,metal
-80.14728,64.84362,-15.4656,46.839314,7.9110203,21.762014,-2.176079,21.986689,-7.7126284,11.144746,-4.2870846,11.442519,-10.365105,0.42943066,0.5543674,0.5104491,0.5753517,0.45454195,0.45166314,0.46424705,0.4049083,0.45328122,0.45049727,0.50660866,0.4678556,2922.908394647605,2620.8528873384016,6036.988495156492,0.15290156975619196,metal
-76.78499,68.00349,-11.247029,76.363235,-17.476349,25.336975,-17.900314,20.368681,-21.42049,14.217725,-15.768945,12.524236,-18.507433,0.4554734,0.3659594,0.40526947,0.4739208,0.52057993,0.46528336,0.5756233,0.5985461,0.51136714,0.46960443,0.4592813,0.51825327,2986.8234673152315,2458.9986179482075,5818.289817597475,0.16926541638448142,metal
-103.658356,73.83582,-16.127468,53.154728,-25.099672,33.991577,-13.641718,25.99047,-18.906933,18.668743,-12.777742,9.545628,-16.148779,0.4251911,0.35288802,0.41083053,0.44047064,0.45310402,0.5826334,0.45154795,0.47078338,0.45366704,0.46267477,0.4217699,0.36551046,2955.2644930453703,2478.4332031027843,5928.739149725474,0.16334179385158668,metal
8.79297,82.823204,-30.564281,66.71608,-16.359283,16.568218,-10.763801,29.540407,-25.089777,16.821932,-11.392603,12.7859,-13.347067,0.4082434,0.4274848,0.43767866,0.576443,0.57009816,0.51898116,0.5382223,0.6778067,0.6520332,0.45833898,0.44720435,0.41767293,2699.980049142347,2240.17995020246,5157.935477336494,0.17150160845588236,metal
-79.627686,93.472885,-27.749144,64.06913,-18.807098,23.320396,-10.540276,13.356394,-17.537811,16.38852,-10.054388,8.9418,-16.081074,0.35944912,0.37151998,0.48685274,0.40814123,0.406315,0.36804187,0.4141555,0.5407026,0.45672172,0.4666012,0.387871,0.4048617,2464.5967575331465,2204.478598691696,4951.653391362713,0.13437825016931115,metal
-99.77965,102.12207,-23.655642,63.08262,-8.785433,30.73993,-9.646097,14.164796,0.372657,13.223106,-10.096967,9.193242,-4.932152,0.2080403,0.19637655,0.3227921,0.54729134,0.47045937,0.27864632,0.25871113,0.38879412,0.65122586,0.5063309,0.38768235,0.33445632,2099.3502081908823,2062.5313354447185,4450.38142248573,0.08829727409055728,metal
-122.234886,62.287918,-34.475746,75.653,6.2773776,22.03109,-10.958645,23.23548,-12.28494,5.612535,-6.983782,5.6169767,-14.398442,0.40149364,0.46635655,0.54722583,0.5730387,0.6277701,0.5852187,0.4375892,0.39517033,0.40873474,0.41041702,0.40368766,0.39047638,2690.651414951035,2118.4679544008704,5088.035900009675,0.14832790126741485,metal
-107.129585,47.660187,-8.620708,38.398926,8.458258,9.54455,1.0175123,20.74903,0.71484894,11.783107,1.1646875,11.063398,-2.529399,0.58759284,0.6252506,0.65496016,0.5916931,0.5851298,0.6591549,0.60353816,0.65076834,0.69806683,0.7171086,0.6510765,0.5915894,3403.0755097954175,2825.093036960878,6902.816592945772,0.19242362857972137,metal
-58.72036,70.55818,-19.421352,73.593155,-27.765425,23.759441,-17.90417,21.222898,-16.94942,16.136871,-15.223488,14.874156,-18.705826,0.5421865,0.5038421,0.5050581,0.48574772,0.4922466,0.50111777,0.615434,0.63756055,0.5695837,0.5521056,0.54145473,0.5561934,3048.5052057998873,2358.8824139471512,5662.490759693063,0.19654038373161764,metal
-140.7783,55.923157,-12.291191,44.319008,-10.604769,10.867444,-0.95333475,22.243965,-9.378978,15.246445,-3.0641422,9.072361,-8.798301,0.34613588,0.35395864,0.3396163,0.4634246,0.43114233,0.5907305,0.48508766,0.43404102,0.5387355,0.4192641,0.46262613,0.34279433,3237.576392654718,2573.2144093958636,6229.395665029992,0.1981254081607972,metal
-64.107925,74.52599,-45.968002,65.85509,-14.676303,23.849155,-13.777111,37.7623,-10.587833,21.39044,-9.345858,17.91302,-10.791604,0.65450776,0.6471441,0.6054323,0.53576356,0.65411,0.62353307,0.59097475,0.6123016,0.614364,0.5645783,0.5316482,0.6253363,2803.3032043751823,2183.2462667935056,5262.743176912007,0.17691276243227555,metal
-84.90263,64.63974,-36.32613,65.39542,-13.867816,22.872534,-15.565662,36.293034,-13.677166,21.259466,-9.251361,19.171608,-10.607493,0.59582275,0.63895637,0.6844719,0.58559585,0.66774726,0.7021317,0.63085294,0.67693627,0.6995913,0.63789594,0.5720191,0.5424371,3047.8529556987282,2303.5609515672522,5735.965315402476,0.20360421101006193,metal
-108.09747,65.77733,-20.841005,47.559597,0.85362834,8.991208,-3.2142603,20.978046,-10.349271,7.8764496,-8.126471,12.045557,-9.155127,0.52352995,0.5977043,0.6531759,0.58895737,0.625475,0.5893217,0.5275323,0.6000299,0.6914191,0.6090588,0.4860626,0.4841378,2939.529800244255,2522.7270587232188,5806.8482201165825,0.16837313153057276,metal
-70.51618,90.476006,-48.086514,36.67485,-17.66604,21.603977,-30.186953,24.03991,-20.447668,14.48298,-18.503065,9.126517,-12.047067,0.41466624,0.3803148,0.5320229,0.33737436,0.38892084,0.40084788,0.3851539,0.44096965,0.34427086,0.49218032,0.45762786,0.4230241,2591.5017766838123,2163.1024960936247,5062.136056622485,0.16987803550696595,disco
-125.69445,101.78628,-17.488695,33.67749,-15.244758,23.698763,-8.65802,18.546085,-14.059921,19.96296,-15.148184,12.975601,-14.307979,0.3169261,0.3359412,0.48654795,0.363143,0.31282488,0.40869433,0.40629715,0.6065251,0.3884567,0.31885844,0.30031067,0.27130964,2259.667499272963,2272.868955034084,4889.170435855263,0.11426008005998452,disco
-116.98034,98.51445,-19.014011,44.84704,3.8032014,28.483183,-1.1026872,14.693483,-7.7538214,9.756313,-10.111344,6.3672557,-3.9202325,0.555156,0.5278283,0.50709194,0.47891274,0.3235686,0.32315442,0.32769766,0.47337106,0.33529592,0.23474969,0.45133272,0.45949736,2036.7728048043857,2079.237240380343,4203.124584280669,0.09159921935468267,disco
-166.76927,67.73106,11.18009,37.429222,-10.94142,27.39617,-18.94085,27.29737,-15.843282,20.550398,-8.622006,14.187619,-6.048987,0.6478122,0.52928734,0.51426595,0.5565874,0.6329272,0.5825981,0.521224,0.5592692,0.5432332,0.5298163,0.53535336,0.66459745,3002.526732630542,2745.823560012702,6575.051908227312,0.15866457345684984,disco
-197.17924,83.36067,-38.55783,43.7167,-7.2955384,25.659225,-8.642003,13.397131,-12.153697,12.154943,-12.050202,10.627793,-2.4053423,0.47894293,0.55599034,0.49461398,0.42733783,0.43957877,0.3981441,0.47138298,0.4276828,0.52212733,0.5614887,0.65882796,0.60592246,2455.1239938572585,2100.1276135309945,4726.279754166264,0.1514639367260062,disco
-125.715775,88.52809,-16.738844,42.798134,-9.901168,29.185856,-19.342821,20.458702,-16.50553,15.012511,-8.765586,12.78412,-7.7588887,0.44584438,0.4444362,0.63943774,0.40166518,0.4782229,0.61096793,0.55155915,0.5482406,0.39511234,0.4456239,0.43772164,0.42733508,2574.745841043983,2396.7692949678685,5459.508653764754,0.14616918416215172,disco
-280.90808,120.8154,-37.612255,28.736147,-10.789445,-6.406519,-13.8086195,-4.0625076,-14.859974,4.7919674,-20.17432,-5.0939503,-6.7920375,0.23503035,0.15302771,0.18411756,0.15733163,0.23752575,0.22826593,0.2154798,0.33573025,0.24113202,0.2943099,0.17731436,0.18251361,1710.8442048759703,1620.146459083234,3238.938747913845,0.08702290537925697,disco
-108.510765,69.93312,14.870285,45.539623,-5.3849373,41.803658,-13.518741,32.559277,-20.397465,23.435904,-12.123883,17.999405,-9.038808,0.36384282,0.43472096,0.4429086,0.5566836,0.40973738,0.40391105,0.45217353,0.51640034,0.6598596,0.5455523,0.47053343,0.35598794,3079.468912826982,2709.9666043643942,6405.727932106231,0.15430745694659442,disco
-81.29733,106.4762,-9.534991,17.970007,3.0110774,8.301614,3.893875,4.2491026,-3.7393968,-2.078543,-2.2060983,-4.5875278,-1.1600444,0.5152423,0.37214655,0.5361576,0.39531267,0.3183814,0.40617615,0.35593924,0.5120745,0.31458908,0.27795848,0.47786626,0.40699154,2248.158016320912,2368.7379081969507,4609.87212473394,0.10974196679082818,disco
-77.198685,89.36663,-34.23228,38.68127,-22.269873,31.254675,-16.385426,22.344229,-16.015026,19.283667,-13.230427,16.72414,-10.393916,0.6301676,0.35654983,0.3899837,0.55517405,0.3920089,0.4204833,0.43886805,0.6398009,0.39405543,0.3465573,0.51982045,0.44277024,2651.320247246162,2309.039109488247,5372.017516145027,0.15772391398993807,disco
-154.6233,97.9326,-10.35732,39.12367,-11.213964,24.11131,-11.846502,24.19123,-13.460304,20.553188,-8.327632,5.867451,-9.686904,0.38858244,0.42438784,0.406305,0.4474751,0.48486593,0.6473563,0.511373,0.4332868,0.5575184,0.39195606,0.39042008,0.35266796,2292.577700466476,2348.189624461127,5038.611198874081,0.09981534503192724,disco
-95.80325,122.056595,-29.31912,50.3165,-11.940644,28.410152,-7.0477815,11.851946,-8.612015,11.568435,-18.395964,6.8620915,-11.662833,0.46788067,0.34794354,0.39430687,0.429511,0.40034887,0.33325765,0.3391124,0.4809312,0.39634237,0.3928362,0.36641797,0.39154443,1867.9206448682264,1875.2458291916632,3804.7769930340555,0.09448204394833591,disco
-123.78829,89.824844,-1.8406463,51.169796,-16.261305,28.283545,-12.495138,19.032148,-13.280038,18.50002,-13.776396,12.866395,-8.7555,0.30480966,0.39763403,0.30513865,0.3975216,0.5853292,0.4032805,0.31024593,0.3280983,0.5291546,0.24098545,0.22390877,0.4226435,2457.998545443571,2400.7893666639106,5268.943139421682,0.11753292497097523,disco
-86.0438,87.53873,-20.172316,54.019077,-1.0642165,19.562546,-4.0897794,21.03777,-19.567509,12.389661,-22.010809,9.599067,-15.931526,0.51543003,0.41044655,0.4576596,0.35313198,0.40400735,0.5228001,0.33472082,0.40756136,0.31019053,0.4562087,0.38682744,0.34064382,2461.186456192989,2302.6189119910505,5019.294649011948,0.13708722849748453,disco
-100.293015,110.01217,-26.644552,36.82376,-10.413422,28.777048,-14.843354,21.28987,-19.675669,18.522434,-16.387474,9.157716,-13.791584,0.4502005,0.36825025,0.35836217,0.39018986,0.3807257,0.4812002,0.42083263,0.40608287,0.38617116,0.3386245,0.32022497,0.31361622,2139.4226685316103,2190.2745079974266,4526.789293791118,0.10026696739551083,disco
-182.05023,103.41656,-18.22728,31.200912,-12.540437,18.842093,-12.869497,19.378906,-17.704334,18.50028,-14.324433,11.545081,-11.634119,0.43995467,0.28720936,0.24704428,0.28380874,0.42997798,0.60308236,0.37390336,0.30660152,0.25317064,0.24095461,0.23581062,0.28212368,2219.3232376250994,2306.993918968888,4882.52047606666,0.09617402162345201,disco
-45.80532,101.7401,-32.07864,34.265602,-17.547401,32.327183,-15.645262,22.041264,-16.110876,18.677486,-13.079386,16.47522,-9.913809,0.6395319,0.3522562,0.37833938,0.5526516,0.38011575,0.4105391,0.42117554,0.61661947,0.38760906,0.33120674,0.5056671,0.4382958,2376.151262275847,2258.535035544069,5006.728058333736,0.12878191212751547,disco
